time,load,temp,pressure,humidity,wind speed
1/7/2018 8:00,22570,277.15,999,86,0
1/7/2018 9:00,24388,277.15,1000,86,1
1/7/2018 10:00,25963,279.15,1001,87,2
1/7/2018 11:00,26848,282.15,1002,70,2
1/7/2018 12:00,27451,284.15,1003,62,3
1/7/2018 13:00,27952,284.15,1003,57,2
1/7/2018 14:00,28153,285.15,1003,50,2
1/7/2018 15:00,27341,286.15,1002,47,0
1/7/2018 16:00,26724,286.15,1003,43,1
1/7/2018 17:00,26355,286.15,1003,47,0
1/7/2018 18:00,26132,285.15,1004,54,2
1/7/2018 19:00,26550,283.15,1005,61,1
1/7/2018 20:00,27009,284.15,1006,57,0
1/7/2018 21:00,27768,283.15,1006,66,1
1/7/2018 22:00,28830,281.15,1006,75,3
1/7/2018 23:00,27283,280.15,1006,81,3
1/8/2018 0:00,28973,279.15,1007,87,1
1/8/2018 1:00,26978,280.15,1007,75,4
1/8/2018 2:00,25717,278.15,1007,86,1
1/8/2018 3:00,25007,278.15,1007,86,1
1/8/2018 4:00,24715,277.15,1008,86,1
1/8/2018 5:00,24865,277.15,1009,93,1
1/8/2018 6:00,26500,277.15,1009,93,1
1/8/2018 7:00,28418,277.15,1009,93,1
1/8/2018 8:00,31016,277.15,1009,86,1
1/8/2018 9:00,33411,276.15,1010,93,1
1/8/2018 10:00,34929,276.15,1010,100,1
1/8/2018 11:00,36404,282.15,1011,70,2
1/8/2018 12:00,37537,284.15,1011,62,1
1/8/2018 13:00,38181,287.15,1011,54,1
1/8/2018 14:00,37951,287.15,1010,54,2
1/8/2018 15:00,37465,287.15,1010,50,0
1/8/2018 16:00,37143,287.15,1010,50,1
1/8/2018 17:00,36836,287.15,1011,50,1
1/8/2018 18:00,36254,286.15,1011,58,1
1/8/2018 19:00,35460,284.15,1012,71,1
1/8/2018 20:00,34656,283.15,1012,76,1
1/8/2018 21:00,34867,281.15,1013,87,1
1/8/2018 22:00,34253,279.15,1013,93,1
1/8/2018 23:00,32022,278.15,1014,93,2
1/9/2018 0:00,28117,278.15,1014,93,1
1/9/2018 1:00,26500,278.15,1014,93,0
1/9/2018 2:00,25217,278.15,1014,86,1
1/9/2018 3:00,24377,278.15,1014,80,1
1/9/2018 4:00,23901,277.15,1015,86,1
1/9/2018 5:00,23569,276.15,1015,86,2
1/9/2018 6:00,23825,276.15,1015,86,1
1/9/2018 7:00,24302,276.15,1016,86,3
1/9/2018 8:00,25030,277.15,1017,80,3
1/9/2018 9:00,27215,276.15,1017,86,1
1/9/2018 10:00,29131,277.15,1018,80,2
1/9/2018 11:00,30124,282.15,1018,61,6
1/9/2018 12:00,30821,285.15,1019,50,5
1/9/2018 13:00,31551,285.15,1018,46,7
1/9/2018 14:00,31594,286.15,1018,61,8
1/9/2018 15:00,30933,286.15,1018,43,8
1/9/2018 16:00,30414,286.15,1018,43,7
1/9/2018 17:00,30087,286.15,1018,54,7
1/9/2018 18:00,29701,284.15,1018,50,5
1/9/2018 19:00,29364,283.15,1019,57,5
1/9/2018 20:00,29672,283.15,1019,57,6
1/9/2018 21:00,31042,283.15,1020,61,3
1/9/2018 22:00,29442,283.15,1020,61,2
1/9/2018 23:00,27625,284.15,1019,57,4
1/10/2018 0:00,23720,284.15,1019,57,5
1/10/2018 1:00,22667,283.15,1019,66,3
1/10/2018 2:00,21892,282.15,1019,76,4
1/10/2018 3:00,21649,282.15,1018,76,3
1/10/2018 4:00,21547,283.15,1017,71,6
1/10/2018 5:00,22136,282.15,1017,81,4
1/10/2018 6:00,24622,282.15,1017,81,1
1/10/2018 7:00,28097,282.15,1016,81,2
1/10/2018 8:00,29724,282.15,1017,81,1
1/10/2018 9:00,30807,283.15,1017,76,3
1/10/2018 10:00,31501,284.15,1017,76,4
1/10/2018 11:00,32181,285.15,1017,71,5
1/10/2018 12:00,32949,287.15,1017,62,6
1/10/2018 13:00,33195,289.15,1016,55,6
1/10/2018 14:00,32426,289.15,1016,48,6
1/10/2018 15:00,31895,290.15,1015,45,9
1/10/2018 16:00,31644,290.15,1015,39,10
1/10/2018 17:00,31656,289.15,1016,44,10
1/10/2018 18:00,30812,287.15,1017,47,9
1/10/2018 19:00,30893,285.15,1017,58,2
1/10/2018 20:00,32858,286.15,1016,58,1
1/10/2018 21:00,32059,285.15,1016,58,4
1/10/2018 22:00,29129,286.15,1016,58,8
1/10/2018 23:00,26755,285.15,1016,66,5
1/11/2018 0:00,26485,284.15,1017,66,5
1/11/2018 1:00,24649,286.15,1017,47,8
1/11/2018 2:00,23220,285.15,1017,56,7
1/11/2018 3:00,22586,285.15,1017,40,8
1/11/2018 4:00,22221,284.15,1018,43,7
1/11/2018 5:00,22148,283.15,1019,56,7
1/11/2018 6:00,22469,283.15,1018,58,6
1/11/2018 7:00,22957,283.15,1018,58,7
1/11/2018 8:00,23960,282.15,1018,57,9
1/11/2018 9:00,25994,282.15,1019,57,9
1/11/2018 10:00,27364,283.15,1019,57,8
1/11/2018 11:00,27682,283.15,1019,57,8
1/11/2018 12:00,27398,286.15,1019,43,8
1/11/2018 13:00,27520,284.45,990,50,7
1/11/2018 14:00,27262,288.15,1018,28,8
1/11/2018 15:00,26185,288.15,1017,28,8
1/11/2018 16:00,25375,284.7,990,44,6
1/11/2018 17:00,25196,289.15,1017,25,7
1/11/2018 18:00,27299,288.15,1018,26,2
1/11/2018 19:00,28822,286.15,1019,30,3
1/11/2018 20:00,29569,282.15,1020,45,2
1/11/2018 21:00,29496,281.15,1021,52,3
1/11/2018 22:00,28344,281.15,1021,52,2
1/11/2018 23:00,26424,283.15,1022,46,4
1/12/2018 0:00,27592,283.15,1021,46,4
1/12/2018 1:00,25652,281.15,1022,52,1
1/12/2018 2:00,24165,280.15,1022,56,3
1/12/2018 3:00,23445,280.15,1022,56,3
1/12/2018 4:00,23176,279.15,1022,50,2
1/12/2018 5:00,23167,279.15,1022,50,0
1/12/2018 6:00,23782,278.15,1022,57,3
1/12/2018 7:00,25273,278.15,1023,57,4
1/12/2018 8:00,26823,278.15,1023,57,4
1/12/2018 9:00,29418,277.15,1023,55,3
1/12/2018 10:00,30850,279.15,1024,64,5
1/12/2018 11:00,31070,284.15,1024,50,2
1/12/2018 12:00,30452,285.15,1024,50,3
1/12/2018 13:00,30335,287.15,1023,50,4
1/12/2018 14:00,29804,288.15,1023,33,3
1/12/2018 15:00,28701,289.15,1021,43,3
1/12/2018 16:00,27893,290.15,1021,27,2
1/12/2018 17:00,28646,290.15,1021,29,2
1/12/2018 18:00,30653,288.15,1021,59,4
1/12/2018 19:00,31068,285.15,1021,50,3
1/12/2018 20:00,31525,285.15,1022,50,0
1/12/2018 21:00,31244,281.15,1023,65,2
1/12/2018 22:00,29784,280.15,1023,75,3
1/12/2018 23:00,27859,280.15,1023,70,1
1/13/2018 0:00,29696,280.15,1023,70,1
1/13/2018 1:00,27207,278.15,1023,80,1
1/13/2018 2:00,25639,278.15,1023,80,2
1/13/2018 3:00,24942,278.15,1022,75,1
1/13/2018 4:00,24452,278.15,1022,80,1
1/13/2018 5:00,24303,277.15,1021,86,1
1/13/2018 6:00,24930,277.15,1021,80,2
1/13/2018 7:00,26539,277.15,1021,80,1
1/13/2018 8:00,28350,277.15,1020,86,0
1/13/2018 9:00,31034,278.15,1020,80,0
1/13/2018 10:00,33328,278.15,1021,80,2
1/13/2018 11:00,33998,280.15,1021,70,1
1/13/2018 12:00,33837,284.15,1020,53,1
1/13/2018 13:00,34051,286.15,1020,47,1
1/13/2018 14:00,33580,286.15,1018,43,0
1/13/2018 15:00,32283,286.15,1018,47,0
1/13/2018 16:00,31363,285.45,988,50,1
1/13/2018 17:00,31130,286.15,1017,43,1
1/13/2018 18:00,32760,285.15,1017,46,1
1/13/2018 19:00,33712,285.15,1017,50,0
1/13/2018 20:00,34044,284.15,1016,62,1
1/13/2018 21:00,33730,285.15,1017,50,3
1/13/2018 22:00,32351,285.15,1017,54,6
1/13/2018 23:00,30229,283.15,1017,66,3
1/14/2018 0:00,27927,283.15,1017,66,4
1/14/2018 1:00,25579,284.15,1017,66,4
1/14/2018 2:00,23887,283.15,1016,71,4
1/14/2018 3:00,22968,283.15,1016,66,3
1/14/2018 4:00,22367,283.15,1016,57,5
1/14/2018 5:00,22345,282.15,1017,57,5
1/14/2018 6:00,22849,281.15,1017,65,3
1/14/2018 7:00,23666,280.15,1017,70,2
1/14/2018 8:00,24472,282.15,1017,61,4
1/14/2018 9:00,26437,281.15,1017,65,3
1/14/2018 10:00,29091,281.15,1017,65,5
1/14/2018 11:00,30443,284.15,1018,53,5
1/14/2018 12:00,30689,285.15,1018,46,3
1/14/2018 13:00,31383,283.76,989,60,2
1/14/2018 14:00,31230,286.15,1017,43,4
1/14/2018 15:00,29789,286.15,1017,55,4
1/14/2018 16:00,28694,286.15,1016,55,4
1/14/2018 17:00,28529,287.15,1016,55,3
1/14/2018 18:00,30829,285.15,1017,46,1
1/14/2018 19:00,32694,284.15,1017,53,1
1/14/2018 20:00,33733,282.15,1018,61,2
1/14/2018 21:00,33944,280.15,1019,70,1
1/14/2018 22:00,32725,279.15,1019,75,1
1/14/2018 23:00,29987,279.15,1020,75,2
1/15/2018 0:00,27071,278.15,1021,80,0
1/15/2018 1:00,24897,274,992,81,1
1/15/2018 2:00,23763,279.15,1021,70,0
1/15/2018 3:00,23367,280.15,1021,65,2
1/15/2018 4:00,23467,280.15,1021,83,5
1/15/2018 5:00,24232,279.15,1022,83,3
1/15/2018 6:00,27441,277.15,1022,79,1
1/15/2018 7:00,32817,278.15,1023,75,3
1/15/2018 8:00,36481,277.15,1023,79,2
1/15/2018 9:00,37847,277.15,1024,80,2
1/15/2018 10:00,38595,279.15,1025,70,3
1/15/2018 11:00,38455,284.15,1026,50,2
1/15/2018 12:00,37900,285.15,1026,60,1
1/15/2018 13:00,37541,287.15,1026,60,1
1/15/2018 14:00,36353,288.15,1026,38,1
1/15/2018 15:00,35719,288.15,1025,38,1
1/15/2018 16:00,35397,289.15,1024,52,0
1/15/2018 17:00,35698,289.15,1024,36,2
1/15/2018 18:00,37389,288.15,1024,38,3
1/15/2018 19:00,38677,285.15,1024,58,4
1/15/2018 20:00,39011,284.15,1025,53,1
1/15/2018 21:00,38107,284.15,1025,53,3
1/15/2018 22:00,35180,284.15,1025,53,4
1/15/2018 23:00,31684,281.15,1026,65,0
1/16/2018 0:00,29080,282.15,1026,61,4
1/16/2018 1:00,26989,281.15,1025,61,3
1/16/2018 2:00,25534,280.15,1025,65,1
1/16/2018 3:00,25043,279.15,1025,67,1
1/16/2018 4:00,24865,278.15,1025,67,2
1/16/2018 5:00,25549,281.15,1025,67,4
1/16/2018 6:00,28376,282.15,1024,64,6
1/16/2018 7:00,33340,281.15,1024,64,3
1/16/2018 8:00,36495,280.15,1024,64,2
1/16/2018 9:00,37428,282.15,1024,56,5
1/16/2018 10:00,37824,284.15,1024,50,3
1/16/2018 11:00,37398,285.15,1025,46,2
1/16/2018 12:00,36831,288.15,1024,44,3
1/16/2018 13:00,36585,291.15,1024,36,6
1/16/2018 14:00,35295,292.15,1023,34,7
1/16/2018 15:00,34766,294.15,1021,32,6
1/16/2018 16:00,34470,294.15,1021,32,6
1/16/2018 17:00,34557,294.15,1021,35,6
1/16/2018 18:00,36302,292.15,1021,39,7
1/16/2018 19:00,37882,290.15,1021,48,7
1/16/2018 20:00,38338,289.15,1022,51,6
1/16/2018 21:00,37592,288.15,1022,54,3
1/16/2018 22:00,34775,289.15,1022,51,7
1/16/2018 23:00,31260,287.15,1022,58,7
1/17/2018 0:00,28778,288.15,1022,54,6
1/17/2018 1:00,26633,289.15,1021,48,9
1/17/2018 2:00,25428,287.15,1021,58,7
1/17/2018 3:00,24967,288.15,1021,54,6
1/17/2018 4:00,24989,287.15,1020,58,0
1/17/2018 5:00,25634,286.15,1019,62,5
1/17/2018 6:00,28262,284.15,1019,66,3
1/17/2018 7:00,33043,283.15,1020,71,0
1/17/2018 8:00,35912,282.15,1020,76,0
1/17/2018 9:00,36749,283.15,1020,71,1
1/17/2018 10:00,37048,284.15,1021,66,3
1/17/2018 11:00,36698,289.15,1022,48,4
1/17/2018 12:00,36159,291.15,1022,42,3
1/17/2018 13:00,35820,293.15,1022,32,4
1/17/2018 14:00,34651,294.15,1021,28,4
1/17/2018 15:00,34068,295.15,1021,24,5
1/17/2018 16:00,33707,295.15,1020,19,7
1/17/2018 17:00,33755,295.15,1021,21,5
1/17/2018 18:00,35431,294.15,1021,22,4
1/17/2018 19:00,37130,291.15,1023,27,5
1/17/2018 20:00,37595,290.15,1023,27,5
1/17/2018 21:00,36879,289.15,1024,31,1
1/17/2018 22:00,34112,288.15,1025,41,0
1/17/2018 23:00,30874,286.15,1025,54,1
1/18/2018 0:00,28515,282.15,1026,61,1
1/18/2018 1:00,26561,282.15,1026,66,2
1/18/2018 2:00,25257,282.15,1026,66,0
1/18/2018 3:00,24791,280.15,1026,70,1
1/18/2018 4:00,24778,281.15,1026,65,1
1/18/2018 5:00,25257,280.15,1026,75,0
1/18/2018 6:00,27986,279.15,1026,70,2
1/18/2018 7:00,32829,281.15,1026,61,3
1/18/2018 8:00,35707,281.15,1026,61,4
1/18/2018 9:00,36607,280.15,1026,65,2
1/18/2018 10:00,36925,282.15,1026,61,2
1/18/2018 11:00,36500,282.15,1026,61,2
1/18/2018 12:00,35916,286.15,1026,54,3
1/18/2018 13:00,35405,288.15,1026,54,1
1/18/2018 14:00,34314,289.15,1025,51,0
1/18/2018 15:00,34010,290.15,1023,42,2
1/18/2018 16:00,33899,290.15,1021,48,1
1/18/2018 17:00,33977,290.15,1021,48,0
1/18/2018 18:00,35741,288.15,1021,62,3
1/18/2018 19:00,37255,286.15,1021,71,3
1/18/2018 20:00,37653,285.15,1021,81,1
1/18/2018 21:00,36865,283.15,1021,87,1
1/18/2018 22:00,34299,282.15,1021,87,1
1/18/2018 23:00,30981,282.15,1020,81,3
1/19/2018 0:00,28699,281.15,1020,87,2
1/19/2018 1:00,26600,281.15,1020,87,1
1/19/2018 2:00,25369,280.15,1020,93,1
1/19/2018 3:00,24703,280.15,1019,93,2
1/19/2018 4:00,24656,280.15,1019,87,1
1/19/2018 5:00,25377,280.15,1018,87,1
1/19/2018 6:00,28142,280.15,1018,87,1
1/19/2018 7:00,32852,280.15,1018,81,0
1/19/2018 8:00,35889,280.15,1019,81,0
1/19/2018 9:00,36801,278.15,1019,86,1
1/19/2018 10:00,37239,280.15,1020,81,1
1/19/2018 11:00,37076,285.15,1020,54,1
1/19/2018 12:00,36506,287.15,1020,47,1
1/19/2018 13:00,36183,289.15,1020,41,1
1/19/2018 14:00,34645,290.15,1019,39,3
1/19/2018 15:00,33562,291.15,1018,36,3
1/19/2018 16:00,33088,292.15,1018,34,2
1/19/2018 17:00,32951,291.15,1018,39,2
1/19/2018 18:00,34431,291.15,1018,42,2
1/19/2018 19:00,35955,288.15,1019,51,3
1/19/2018 20:00,36042,287.15,1020,67,0
1/19/2018 21:00,35367,283.15,1021,76,2
1/19/2018 22:00,33186,282.15,1021,70,2
1/19/2018 23:00,30589,282.15,1022,70,2
1/20/2018 0:00,28582,284.15,1022,62,3
1/20/2018 1:00,26467,284.15,1023,62,3
1/20/2018 2:00,24933,282.15,1022,66,4
1/20/2018 3:00,24084,285.15,1022,58,4
1/20/2018 4:00,23565,285.15,1023,58,3
1/20/2018 5:00,23551,284.15,1023,62,1
1/20/2018 6:00,24171,282.15,1023,61,3
1/20/2018 7:00,25806,284.15,1023,57,5
1/20/2018 8:00,27507,282.15,1023,61,3
1/20/2018 9:00,29919,283.15,1024,57,3
1/20/2018 10:00,31735,283.15,1024,61,4
1/20/2018 11:00,32020,283.15,1024,61,2
1/20/2018 12:00,31350,290.15,1024,36,1
1/20/2018 13:00,31356,292.15,1023,25,4
1/20/2018 14:00,30633,292.15,1022,32,5
1/20/2018 15:00,29464,294.15,1021,28,2
1/20/2018 16:00,28486,294.15,1020,28,3
1/20/2018 17:00,28463,290.7,992,43,6
1/20/2018 18:00,30102,293.15,1020,45,4
1/20/2018 19:00,31769,292.15,1020,25,5
1/20/2018 20:00,32104,290.15,1021,27,4
1/20/2018 21:00,31837,289.15,1022,29,4
1/20/2018 22:00,30526,290.15,1022,29,5
1/20/2018 23:00,28532,289.15,1022,53,4
1/21/2018 0:00,26212,289.15,1022,36,5
1/21/2018 1:00,24156,288.15,1023,38,4
1/21/2018 2:00,22697,288.15,1023,38,4
1/21/2018 3:00,21952,288.15,1022,41,5
1/21/2018 4:00,21541,287.15,1022,47,3
1/21/2018 5:00,21645,287.15,1022,47,5
1/21/2018 6:00,22110,287.15,1022,50,4
1/21/2018 7:00,22961,287.15,1022,50,3
1/21/2018 8:00,23554,287.15,1022,50,6
1/21/2018 9:00,25384,287.15,1023,50,6
1/21/2018 10:00,27481,288.15,1023,51,5
1/21/2018 11:00,28276,292.15,1023,42,6
1/21/2018 12:00,28007,295.15,1023,35,7
1/21/2018 13:00,28038,296.15,1023,33,6
1/21/2018 14:00,27927,297.15,1022,31,5
1/21/2018 15:00,26581,298.15,1022,29,7
1/21/2018 16:00,25872,298.15,1022,29,5
1/21/2018 17:00,25619,298.15,1022,29,5
1/21/2018 18:00,27580,296.15,1022,33,7
1/21/2018 19:00,29949,295.15,1023,37,5
1/21/2018 20:00,31164,294.15,1023,37,5
1/21/2018 21:00,31311,293.15,1024,40,5
1/21/2018 22:00,30226,290.15,1024,48,3
1/21/2018 23:00,27842,287.15,1025,58,2
1/22/2018 0:00,25370,287.15,1025,58,3
1/22/2018 1:00,23756,286.15,1025,62,2
1/22/2018 2:00,22898,286.15,1025,62,2
1/22/2018 3:00,22486,285.15,1024,66,3
1/22/2018 4:00,22575,285.15,1024,71,3
1/22/2018 5:00,23415,284.15,1024,71,3
1/22/2018 6:00,26439,283.15,1023,76,4
1/22/2018 7:00,31221,284.15,1023,71,4
1/22/2018 8:00,34126,283.15,1023,71,5
1/22/2018 9:00,35114,283.15,1024,71,4
1/22/2018 10:00,35461,286.15,1024,62,4
1/22/2018 11:00,35093,291.15,1024,42,4
1/22/2018 12:00,34739,291.15,1024,42,4
1/22/2018 13:00,34411,293.15,1024,32,3
1/22/2018 14:00,33384,296.15,1023,27,2
1/22/2018 15:00,32750,297.15,1022,27,3
1/22/2018 16:00,32288,298.15,1021,27,3
1/22/2018 17:00,32365,298.15,1021,29,4
1/22/2018 18:00,33735,296.15,1021,33,2
1/22/2018 19:00,35367,295.15,1021,35,0
1/22/2018 20:00,35896,290.15,1022,63,1
1/22/2018 21:00,35142,286.15,1023,71,1
1/22/2018 22:00,32692,286.15,1024,71,2
1/22/2018 23:00,29479,284.15,1024,76,0
1/23/2018 0:00,27520,285.15,1024,62,4
1/23/2018 1:00,25849,284.15,1025,66,4
1/23/2018 2:00,24688,283.15,1025,66,1
1/23/2018 3:00,24223,282.15,1025,70,3
1/23/2018 4:00,24215,282.15,1025,66,3
1/23/2018 5:00,24775,281.15,1025,65,3
1/23/2018 6:00,27297,281.15,1025,65,2
1/23/2018 7:00,31900,280.15,1025,75,3
1/23/2018 8:00,34594,280.15,1026,75,0
1/23/2018 9:00,35333,280.15,1026,75,0
1/23/2018 10:00,35680,284.15,1027,62,2
1/23/2018 11:00,35373,285.15,1027,58,2
1/23/2018 12:00,34888,290.15,1028,42,1
1/23/2018 13:00,34544,292.15,1027,37,1
1/23/2018 14:00,33334,293.15,1026,32,1
1/23/2018 15:00,32628,293.15,1025,32,3
1/23/2018 16:00,32298,293.15,1025,32,3
1/23/2018 17:00,32336,293.15,1025,34,4
1/23/2018 18:00,33783,290.15,1026,55,3
1/23/2018 19:00,35680,288.15,1027,67,1
1/23/2018 20:00,36300,286.15,1028,71,1
1/23/2018 21:00,35400,285.15,1028,71,1
1/23/2018 22:00,32827,284.15,1028,76,1
1/23/2018 23:00,29671,283.15,1028,81,1
1/24/2018 0:00,27843,282.15,1029,81,1
1/24/2018 1:00,25915,282.15,1029,76,1
1/24/2018 2:00,24596,281.15,1029,81,2
1/24/2018 3:00,24206,280.15,1028,81,1
1/24/2018 4:00,23995,280.15,1028,81,1
1/24/2018 5:00,24626,279.15,1028,87,2
1/24/2018 6:00,27356,280.15,1028,81,1
1/24/2018 7:00,31959,278.15,1028,86,1
1/24/2018 8:00,34695,278.15,1028,86,0
1/24/2018 9:00,35484,277.15,1028,86,1
1/24/2018 10:00,35535,280.15,1028,81,0
1/24/2018 11:00,35229,283.15,1029,66,1
1/24/2018 12:00,34775,288.15,1029,51,1
1/24/2018 13:00,34441,290.15,1028,45,1
1/24/2018 14:00,33438,291.15,1026,45,1
1/24/2018 15:00,32919,291.15,1025,48,2
1/24/2018 16:00,32634,291.15,1025,48,2
1/24/2018 17:00,32753,291.15,1025,52,4
1/24/2018 18:00,34336,288.15,1025,77,2
1/24/2018 19:00,36162,286.15,1025,87,1
1/24/2018 20:00,36619,286.15,1026,87,1
1/24/2018 21:00,35742,285.15,1026,93,0
1/24/2018 22:00,33028,284.15,1026,87,1
1/24/2018 23:00,30018,284.15,1025,93,1
1/25/2018 0:00,27889,284.15,1025,93,1
1/25/2018 1:00,25937,284.15,1025,93,2
1/25/2018 2:00,24745,283.15,1024,93,1
1/25/2018 3:00,24314,282.15,1024,100,1
1/25/2018 4:00,24066,280.15,1023,100,0
1/25/2018 5:00,24696,280.15,1023,100,1
1/25/2018 6:00,27387,281.15,1023,100,0
1/25/2018 7:00,31834,280.15,1022,100,1
1/25/2018 8:00,34538,280.15,1022,100,1
1/25/2018 9:00,35436,280.15,1022,100,1
1/25/2018 10:00,35837,281.15,1022,100,0
1/25/2018 11:00,35781,281.15,1022,100,1
1/25/2018 12:00,35807,283.15,1021,93,1
1/25/2018 13:00,35885,285.15,1020,81,0
1/25/2018 14:00,34811,287.15,1019,67,1
1/25/2018 15:00,34360,288.15,1017,67,2
1/25/2018 16:00,34296,288.15,1016,67,2
1/25/2018 17:00,34662,287.15,1015,76,2
1/25/2018 18:00,35185,287.15,1015,76,5
1/25/2018 19:00,36188,287.15,1015,76,2
1/25/2018 20:00,36768,289.15,1015,51,3
1/25/2018 21:00,35860,288.15,1015,51,5
1/25/2018 22:00,33225,288.15,1014,54,6
1/25/2018 23:00,30040,288.15,1014,54,6
1/26/2018 0:00,27886,287.15,1015,62,3
1/26/2018 1:00,26300,285.15,1014,81,3
1/26/2018 2:00,25145,285.15,1014,87,5
1/26/2018 3:00,24676,285.15,1014,81,3
1/26/2018 4:00,24621,285.15,1014,71,4
1/26/2018 5:00,25274,284.15,1013,71,7
1/26/2018 6:00,27795,283.15,1012,66,5
1/26/2018 7:00,32432,281.15,1012,75,3
1/26/2018 8:00,35270,282.15,1014,70,0
1/26/2018 9:00,36539,282.15,1014,76,0
1/26/2018 10:00,37205,283.15,1015,61,0
1/26/2018 11:00,37248,280.28,987,75,6
1/26/2018 12:00,36934,285.15,1017,58,6
1/26/2018 13:00,36801,284.15,1017,57,7
1/26/2018 14:00,35483,283.15,1017,71,2
1/26/2018 15:00,34702,284.15,1017,62,0
1/26/2018 16:00,34314,286.15,1017,43,9
1/26/2018 17:00,34257,287.15,1017,41,9
1/26/2018 18:00,35191,287.15,1018,35,8
1/26/2018 19:00,36840,286.15,1018,37,9
1/26/2018 20:00,36937,286.15,1019,35,10
1/26/2018 21:00,35986,286.15,1020,37,8
1/26/2018 22:00,33712,285.15,1021,55,7
1/26/2018 23:00,31047,285.15,1021,40,6
1/27/2018 0:00,29049,285.15,1022,54,6
1/27/2018 1:00,26780,283.15,1022,54,2
1/27/2018 2:00,25224,284.15,1022,54,6
1/27/2018 3:00,24438,284.15,1023,54,5
1/27/2018 4:00,24110,283.15,1023,54,4
1/27/2018 5:00,24087,283.15,1023,46,5
1/27/2018 6:00,24624,282.15,1023,54,3
1/27/2018 7:00,26112,281.15,1023,54,3
1/27/2018 8:00,27842,281.15,1024,61,2
1/27/2018 9:00,30589,278.15,1024,75,1
1/27/2018 10:00,32670,282.15,1026,56,2
1/27/2018 11:00,32825,285.15,1026,37,4
1/27/2018 12:00,32130,287.15,1026,30,3
1/27/2018 13:00,31978,287.15,1026,33,2
1/27/2018 14:00,31268,288.15,1026,30,4
1/27/2018 15:00,30113,287.15,1026,49,5
1/27/2018 16:00,29210,287.15,1026,41,6
1/27/2018 17:00,29211,286.15,1026,54,5
1/27/2018 18:00,30634,286.15,1027,53,6
1/27/2018 19:00,32398,286.15,1028,37,4
1/27/2018 20:00,32858,285.15,1029,40,3
1/27/2018 21:00,32772,285.15,1029,76,2
1/27/2018 22:00,31486,285.15,1030,76,1
1/27/2018 23:00,29341,285.15,1030,40,2
1/28/2018 0:00,27071,286.15,1029,43,6
1/28/2018 1:00,24950,284.15,1030,66,8
1/28/2018 2:00,23540,283.15,1030,76,6
1/28/2018 3:00,22679,283.15,1030,76,8
1/28/2018 4:00,22300,283.15,1030,87,6
1/28/2018 5:00,22253,285.15,1029,76,8
1/28/2018 6:00,22544,284.15,1030,81,7
1/28/2018 7:00,23096,285.15,1029,76,7
1/28/2018 8:00,23962,285.15,1030,76,9
1/28/2018 9:00,26273,285.15,1031,81,10
1/28/2018 10:00,28506,285.15,1032,81,6
1/28/2018 11:00,29497,285.15,1033,87,8
1/28/2018 12:00,29256,286.15,1034,87,8
1/28/2018 13:00,29543,285.15,1034,93,7
1/28/2018 14:00,29348,286.15,1034,87,8
1/28/2018 15:00,28075,286.15,1034,87,8
1/28/2018 16:00,27316,286.15,1034,87,8
1/28/2018 17:00,27142,286.15,1034,82,8
1/28/2018 18:00,28823,286.15,1035,82,7
1/28/2018 19:00,31214,286.15,1035,82,6
1/28/2018 20:00,32469,286.15,1036,82,4
1/28/2018 21:00,32566,286.15,1036,76,5
1/28/2018 22:00,31469,286.15,1037,76,3
1/28/2018 23:00,28919,286.15,1037,76,4
1/29/2018 0:00,26206,286.15,1037,76,2
1/29/2018 1:00,24375,285.15,1037,81,1
1/29/2018 2:00,23280,285.15,1037,81,2
1/29/2018 3:00,22779,283.15,1036,87,2
1/29/2018 4:00,22754,282.15,1036,93,2
1/29/2018 5:00,23580,281.15,1035,93,1
1/29/2018 6:00,26724,280.15,1035,100,0
1/29/2018 7:00,31846,279.15,1035,100,0
1/29/2018 8:00,34867,279.15,1036,100,2
1/29/2018 9:00,36074,279.15,1036,100,2
1/29/2018 10:00,36608,281.15,1036,93,2
1/29/2018 11:00,36343,282.15,1036,87,3
1/29/2018 12:00,35695,287.15,1036,71,1
1/29/2018 13:00,35410,288.15,1036,62,1
1/29/2018 14:00,34234,289.15,1034,55,0
1/29/2018 15:00,33621,289.15,1033,55,2
1/29/2018 16:00,33162,289.15,1033,51,1
1/29/2018 17:00,33124,289.15,1033,51,1
1/29/2018 18:00,34341,288.15,1032,62,2
1/29/2018 19:00,36418,286.15,1032,76,1
1/29/2018 20:00,36927,285.15,1032,81,1
1/29/2018 21:00,36070,282.15,1033,93,0
1/29/2018 22:00,33254,281.15,1033,93,0
1/29/2018 23:00,30058,281.15,1033,93,1
1/30/2018 0:00,27859,280.15,1032,93,1
1/30/2018 1:00,25912,280.15,1033,93,1
1/30/2018 2:00,24764,278.15,1033,100,1
1/30/2018 3:00,24258,278.15,1032,100,1
1/30/2018 4:00,24351,278.15,1032,93,1
1/30/2018 5:00,24989,277.15,1031,100,1
1/30/2018 6:00,27743,277.15,1031,100,1
1/30/2018 7:00,32714,277.15,1031,93,0
1/30/2018 8:00,35340,276.15,1031,100,1
1/30/2018 9:00,36269,276.15,1031,100,1
1/30/2018 10:00,36619,279.15,1031,93,1
1/30/2018 11:00,36405,282.15,1032,81,1
1/30/2018 12:00,35700,285.15,1031,66,1
1/30/2018 13:00,35505,289.15,1031,51,1
1/30/2018 14:00,34430,289.15,1029,51,0
